# phi psi z
-2.012031250000000160e+00 -2.859202303000000001e+00 1.749437363499999876e+01
-1.941433661999999893e+00 -2.859202303000000001e+00 1.782389988499999944e+01
-1.870836074999999932e+00 -2.859202303000000001e+00 1.816339635399999963e+01
-1.800238487000000109e+00 -2.859202303000000001e+00 1.866565862199999870e+01
-1.729640899000000065e+00 -2.859202303000000001e+00 1.935784300799999968e+01
-1.659043311000000021e+00 -2.859202303000000001e+00 2.018989318299999880e+01
-1.588445724000000059e+00 -2.859202303000000001e+00 2.106803235299999955e+01
-1.517848136000000014e+00 -2.859202303000000001e+00 2.194290339399999823e+01
-1.447250547999999970e+00 -2.859202303000000001e+00 2.284340973600000169e+01
-1.376652961000000008e+00 -2.859202303000000001e+00 2.392262980799999994e+01
-1.306055372999999964e+00 -2.859202303000000001e+00 2.538217638100000073e+01
-1.235457784999999920e+00 -2.859202303000000001e+00 2.741889264499999967e+01
-1.164860197000000097e+00 -2.859202303000000001e+00 3.008632617099999962e+01
-1.094262609999999913e+00 -2.859202303000000001e+00 3.334901470399999823e+01
-1.023665022000000091e+00 -2.859202303000000001e+00 3.708475440099999787e+01
-9.530674340000000466e-01 -2.859202303000000001e+00 4.121938870900000040e+01
-8.824698469999999739e-01 -2.859202303000000001e+00 4.578633264300000150e+01
-8.118722590000000405e-01 -2.859202303000000001e+00 5.080764757499999718e+01
-7.412746709999999961e-01 -2.859202303000000001e+00 5.623345226699999699e+01
-6.706770829999999517e-01 -2.859202303000000001e+00 6.195436033699999712e+01
-6.000794959999999900e-01 -2.859202303000000001e+00 6.787416489500000694e+01
-5.294819079999999456e-01 -2.859202303000000001e+00 7.389601961699999322e+01
-4.588843200000000122e-01 -2.859202303000000001e+00 7.991330720999999926e+01
-3.882867320000000233e-01 -2.859202303000000001e+00 8.572474363000000608e+01
-3.176891450000000061e-01 -2.859202303000000001e+00 9.083974718100000700e+01
-2.470915569999999895e-01 -2.859202303000000001e+00 9.459414916500000459e+01
-1.764939690000000005e-01 -2.859202303000000001e+00 9.635800598699999853e+01
-1.058963819999999972e-01 -2.859202303000000001e+00 9.579863274800000283e+01
-3.529879400000000139e-02 -2.859202303000000001e+00 9.304165050899999301e+01
3.529879400000000139e-02 -2.859202303000000001e+00 8.861128948399999672e+01
1.058963819999999972e-01 -2.859202303000000001e+00 8.315683580600000369e+01
1.764939690000000005e-01 -2.859202303000000001e+00 7.727502385500000059e+01
2.470915569999999895e-01 -2.859202303000000001e+00 7.135979803700000446e+01
3.176891450000000061e-01 -2.859202303000000001e+00 6.556058552599999700e+01
3.882867320000000233e-01 -2.859202303000000001e+00 5.989062424400000140e+01
4.588843200000000122e-01 -2.859202303000000001e+00 5.432140645999999862e+01
5.294819079999999456e-01 -2.859202303000000001e+00 4.887770988399999794e+01
6.000794959999999900e-01 -2.859202303000000001e+00 4.373113990099999882e+01
6.706770829999999517e-01 -2.859202303000000001e+00 3.917640785799999747e+01
7.412746709999999961e-01 -2.859202303000000001e+00 3.544492322300000353e+01
8.118722590000000405e-01 -2.859202303000000001e+00 3.262341007500000245e+01
8.824698469999999739e-01 -2.859202303000000001e+00 3.070247514900000141e+01
9.530674340000000466e-01 -2.859202303000000001e+00 2.959313076999999836e+01
1.023665022000000091e+00 -2.859202303000000001e+00 2.920434206499999874e+01
1.094262609999999913e+00 -2.859202303000000001e+00 2.951610933899999978e+01
1.164860197000000097e+00 -2.859202303000000001e+00 3.053580097500000079e+01
1.235457784999999920e+00 -2.859202303000000001e+00 3.221751843199999854e+01
1.306055372999999964e+00 -2.859202303000000001e+00 3.449654924000000022e+01
1.376652961000000008e+00 -2.859202303000000001e+00 3.724745291600000030e+01
1.447250547999999970e+00 -2.859202303000000001e+00 4.029950172099999861e+01
1.517848136000000014e+00 -2.859202303000000001e+00 4.351163274599999653e+01
1.588445724000000059e+00 -2.859202303000000001e+00 4.673507199200000173e+01
1.659043311000000021e+00 -2.859202303000000001e+00 4.988120832100000257e+01
1.729640899000000065e+00 -2.859202303000000001e+00 5.294316818899999788e+01
1.800238487000000109e+00 -2.859202303000000001e+00 5.588745928800000229e+01
1.870836074999999932e+00 -2.859202303000000001e+00 5.862354870699999765e+01
1.941433661999999893e+00 -2.859202303000000001e+00 6.102864257800000303e+01
2.012031250000000160e+00 -2.859202303000000001e+00 6.293956448600000186e+01
2.082628838000000204e+00 -2.859202303000000001e+00 6.424010544399999389e+01
2.153226425000000166e+00 -2.859202303000000001e+00 6.488404367200000422e+01
2.223824013000000210e+00 -2.859202303000000001e+00 6.487789247300000284e+01
2.294421600999999811e+00 -2.859202303000000001e+00 6.421333916499999361e+01
2.365019188999999855e+00 -2.859202303000000001e+00 6.286584631899999920e+01
2.435616775999999817e+00 -2.859202303000000001e+00 6.080011099099999683e+01
2.506214363999999861e+00 -2.859202303000000001e+00 5.804681237300000163e+01
2.576811951999999906e+00 -2.859202303000000001e+00 5.470864094400000255e+01
2.647409539999999950e+00 -2.859202303000000001e+00 5.093249362600000296e+01
2.718007126999999912e+00 -2.859202303000000001e+00 4.680611887700000295e+01
2.788604714999999956e+00 -2.859202303000000001e+00 4.243335571899999792e+01
2.859202303000000001e+00 -2.859202303000000001e+00 3.797615750100000298e+01
2.929799889999999962e+00 -2.859202303000000001e+00 3.357379582800000151e+01
3.000397478000000007e+00 -2.859202303000000001e+00 2.939426354400000108e+01
3.070995066000000051e+00 -2.859202303000000001e+00 2.554637263500000088e+01
-3.141592654000000095e+00 -2.788604714999999956e+00 2.422444260700000029e+01
-3.070995066000000051e+00 -2.788604714999999956e+00 2.098520262399999936e+01
-3.000397478000000007e+00 -2.788604714999999956e+00 1.810458907299999964e+01
-2.929799889999999962e+00 -2.788604714999999956e+00 1.568219513600000070e+01
-2.859202303000000001e+00 -2.788604714999999956e+00 1.383565606700000039e+01
-2.788604714999999956e+00 -2.788604714999999956e+00 1.265124819699999925e+01
-2.718007126999999912e+00 -2.788604714999999956e+00 1.210074593899999940e+01
-2.647409539999999950e+00 -2.788604714999999956e+00 1.210538837900000075e+01
-2.576811951999999906e+00 -2.788604714999999956e+00 1.251559411699999913e+01
-2.506214363999999861e+00 -2.788604714999999956e+00 1.320951192699999943e+01
-2.435616775999999817e+00 -2.788604714999999956e+00 1.408676587299999916e+01
-2.365019188999999855e+00 -2.788604714999999956e+00 1.510463093599999951e+01
-2.294421600999999811e+00 -2.788604714999999956e+00 1.619116897800000032e+01
-2.223824013000000210e+00 -2.788604714999999956e+00 1.726764324399999850e+01
-2.153226425000000166e+00 -2.788604714999999956e+00 1.819912159500000115e+01
-2.082628838000000204e+00 -2.788604714999999956e+00 1.888300060199999919e+01
-2.012031250000000160e+00 -2.788604714999999956e+00 1.931898862899999969e+01
-1.941433661999999893e+00 -2.788604714999999956e+00 1.961940019700000093e+01
-1.870836074999999932e+00 -2.788604714999999956e+00 1.995317037399999904e+01
-1.800238487000000109e+00 -2.788604714999999956e+00 2.047912500700000038e+01
-1.729640899000000065e+00 -2.788604714999999956e+00 2.124230159700000087e+01
-1.659043311000000021e+00 -2.788604714999999956e+00 2.216706669699999921e+01
-1.588445724000000059e+00 -2.788604714999999956e+00 2.315960008400000092e+01
-1.517848136000000014e+00 -2.788604714999999956e+00 2.418968428599999854e+01
-1.447250547999999970e+00 -2.788604714999999956e+00 2.527930427200000096e+01
-1.376652961000000008e+00 -2.788604714999999956e+00 2.656540425100000036e+01
-1.306055372999999964e+00 -2.788604714999999956e+00 2.824126817599999839e+01
-1.235457784999999920e+00 -2.788604714999999956e+00 3.043734217500000128e+01
-1.164860197000000097e+00 -2.788604714999999956e+00 3.320609884200000295e+01
-1.094262609999999913e+00 -2.788604714999999956e+00 3.650361895599999684e+01
-1.023665022000000091e+00 -2.788604714999999956e+00 4.025357005499999730e+01
-9.530674340000000466e-01 -2.788604714999999956e+00 4.445046071000000154e+01
-8.824698469999999739e-01 -2.788604714999999956e+00 4.911734960799999783e+01
-8.118722590000000405e-01 -2.788604714999999956e+00 5.423320756900000106e+01
-7.412746709999999961e-01 -2.788604714999999956e+00 5.972619496200000100e+01
-6.706770829999999517e-01 -2.788604714999999956e+00 6.546219494199999644e+01
-6.000794959999999900e-01 -2.788604714999999956e+00 7.136961011399999677e+01
-5.294819079999999456e-01 -2.788604714999999956e+00 7.738241049200000532e+01
-4.588843200000000122e-01 -2.788604714999999956e+00 8.333905434800000478e+01
-3.882867320000000233e-01 -2.788604714999999956e+00 8.885918384100000367e+01
-3.176891450000000061e-01 -2.788604714999999956e+00 9.330908426899999597e+01
-2.470915569999999895e-01 -2.788604714999999956e+00 9.594606660600000225e+01
-1.764939690000000005e-01 -2.788604714999999956e+00 9.635295629899999881e+01
-1.058963819999999972e-01 -2.788604714999999956e+00 9.450051428199999748e+01
-3.529879400000000139e-02 -2.788604714999999956e+00 9.083848265700000013e+01
3.529879400000000139e-02 -2.788604714999999956e+00 8.602739540800000384e+01
1.058963819999999972e-01 -2.788604714999999956e+00 8.057970817599999691e+01
1.764939690000000005e-01 -2.788604714999999956e+00 7.486797733800000287e+01
2.470915569999999895e-01 -2.788604714999999956e+00 6.910139906499999540e+01
3.176891450000000061e-01 -2.788604714999999956e+00 6.336056477599999681e+01
3.882867320000000233e-01 -2.788604714999999956e+00 5.770237174399999702e+01
4.588843200000000122e-01 -2.788604714999999956e+00 5.217978666300000157e+01
5.294819079999999456e-01 -2.788604714999999956e+00 4.687011762499999890e+01
6.000794959999999900e-01 -2.788604714999999956e+00 4.193356206899999705e+01
6.706770829999999517e-01 -2.788604714999999956e+00 3.759034151699999882e+01
7.412746709999999961e-01 -2.788604714999999956e+00 3.403891281500000332e+01
8.118722590000000405e-01 -2.788604714999999956e+00 3.138556192200000083e+01
8.824698469999999739e-01 -2.788604714999999956e+00 2.962522849000000136e+01
9.530674340000000466e-01 -2.788604714999999956e+00 2.869760261700000115e+01
1.023665022000000091e+00 -2.788604714999999956e+00 2.853110121699999979e+01
1.094262609999999913e+00 -2.788604714999999956e+00 2.905144401800000153e+01
1.164860197000000097e+00 -2.788604714999999956e+00 3.027681026200000147e+01
1.235457784999999920e+00 -2.788604714999999956e+00 3.213252813199999736e+01
1.306055372999999964e+00 -2.788604714999999956e+00 3.452479563699999687e+01
1.376652961000000008e+00 -2.788604714999999956e+00 3.733331756599999807e+01
1.447250547999999970e+00 -2.788604714999999956e+00 4.039817049399999860e+01
1.517848136000000014e+00 -2.788604714999999956e+00 4.356167660799999908e+01
1.588445724000000059e+00 -2.788604714999999956e+00 4.672368387099999865e+01
1.659043311000000021e+00 -2.788604714999999956e+00 4.980435846799999666e+01
1.729640899000000065e+00 -2.788604714999999956e+00 5.284418033099999690e+01
1.800238487000000109e+00 -2.788604714999999956e+00 5.581679057499999885e+01
1.870836074999999932e+00 -2.788604714999999956e+00 5.862643826499999733e+01
1.941433661999999893e+00 -2.788604714999999956e+00 6.111115169800000047e+01
2.012031250000000160e+00 -2.788604714999999956e+00 6.311122939500000228e+01
2.082628838000000204e+00 -2.788604714999999956e+00 6.448383410600000332e+01
2.153226425000000166e+00 -2.788604714999999956e+00 6.520228493099999412e+01
2.223824013000000210e+00 -2.788604714999999956e+00 6.528261961100000121e+01
2.294421600999999811e+00 -2.788604714999999956e+00 6.470728848699999958e+01
2.365019188999999855e+00 -2.788604714999999956e+00 6.344454142400000052e+01
2.435616775999999817e+00 -2.788604714999999956e+00 6.146088048000000015e+01
2.506214363999999861e+00 -2.788604714999999956e+00 5.879330811900000242e+01
2.576811951999999906e+00 -2.788604714999999956e+00 5.558217248799999766e+01
2.647409539999999950e+00 -2.788604714999999956e+00 5.197198059699999817e+01
2.718007126999999912e+00 -2.788604714999999956e+00 4.805668746799999980e+01
2.788604714999999956e+00 -2.788604714999999956e+00 4.394603469599999812e+01
2.859202303000000001e+00 -2.788604714999999956e+00 3.973895688500000034e+01
2.929799889999999962e+00 -2.788604714999999956e+00 3.556163883100000334e+01
3.000397478000000007e+00 -2.788604714999999956e+00 3.153865624199999829e+01
3.070995066000000051e+00 -2.788604714999999956e+00 2.774677596700000137e+01
-3.141592654000000095e+00 -2.718007126999999912e+00 2.648751812300000097e+01
-3.070995066000000051e+00 -2.718007126999999912e+00 2.323227638899999903e+01
-3.000397478000000007e+00 -2.718007126999999912e+00 2.032381996499999843e+01
-2.929799889999999962e+00 -2.718007126999999912e+00 1.785283501700000031e+01
-2.859202303000000001e+00 -2.718007126999999912e+00 1.592724945099999978e+01
-2.788604714999999956e+00 -2.718007126999999912e+00 1.462710163500000071e+01
-2.718007126999999912e+00 -2.718007126999999912e+00 1.393992185699999986e+01
-2.647409539999999950e+00 -2.718007126999999912e+00 1.381008497100000021e+01
-2.576811951999999906e+00 -2.718007126999999912e+00 1.413478161399999955e+01
-2.506214363999999861e+00 -2.718007126999999912e+00 1.477777262100000044e+01
-2.435616775999999817e+00 -2.718007126999999912e+00 1.562571241999999927e+01
-2.365019188999999855e+00 -2.718007126999999912e+00 1.662843997799999940e+01
-2.294421600999999811e+00 -2.718007126999999912e+00 1.773568784300000090e+01
-2.223824013000000210e+00 -2.718007126999999912e+00 1.886177101099999831e+01
-2.153226425000000166e+00 -2.718007126999999912e+00 1.988461905799999840e+01
-2.082628838000000204e+00 -2.718007126999999912e+00 2.065332144899999989e+01
-2.012031250000000160e+00 -2.718007126999999912e+00 2.117262618799999885e+01
-1.941433661999999893e+00 -2.718007126999999912e+00 2.151151030700000177e+01
-1.870836074999999932e+00 -2.718007126999999912e+00 2.185726050499999928e+01
-1.800238487000000109e+00 -2.718007126999999912e+00 2.240640118500000000e+01
-1.729640899000000065e+00 -2.718007126999999912e+00 2.320531012700000062e+01
-1.659043311000000021e+00 -2.718007126999999912e+00 2.421564223500000068e+01
-1.588445724000000059e+00 -2.718007126999999912e+00 2.532843171200000043e+01
-1.517848136000000014e+00 -2.718007126999999912e+00 2.650059110100000126e+01
-1.447250547999999970e+00 -2.718007126999999912e+00 2.775014815000000112e+01
-1.376652961000000008e+00 -2.718007126999999912e+00 2.921891830999999939e+01
-1.306055372999999964e+00 -2.718007126999999912e+00 3.104970835600000001e+01
-1.235457784999999920e+00 -2.718007126999999912e+00 3.337156122700000083e+01
-1.164860197000000097e+00 -2.718007126999999912e+00 3.620756760500000127e+01
-1.094262609999999913e+00 -2.718007126999999912e+00 3.952648632599999701e+01
-1.023665022000000091e+00 -2.718007126999999912e+00 4.329268201099999658e+01
-9.530674340000000466e-01 -2.718007126999999912e+00 4.752627003399999950e+01
-8.824698469999999739e-01 -2.718007126999999912e+00 5.226587356000000284e+01
-8.118722590000000405e-01 -2.718007126999999912e+00 5.748321171999999990e+01
-7.412746709999999961e-01 -2.718007126999999912e+00 6.303073640000000211e+01
-6.706770829999999517e-01 -2.718007126999999912e+00 6.882086902300000020e+01
-6.000794959999999900e-01 -2.718007126999999912e+00 7.473067837099999622e+01
-5.294819079999999456e-01 -2.718007126999999912e+00 8.063980950399999870e+01
-4.588843200000000122e-01 -2.718007126999999912e+00 8.630787783700000659e+01
-3.882867320000000233e-01 -2.718007126999999912e+00 9.125199919099999590e+01
-3.176891450000000061e-01 -2.718007126999999912e+00 9.475092304400000387e+01
-2.470915569999999895e-01 -2.718007126999999912e+00 9.615817495699999995e+01
-1.764939690000000005e-01 -2.718007126999999912e+00 9.528921394799999689e+01
-1.058963819999999972e-01 -2.718007126999999912e+00 9.244760123899999371e+01
-3.529879400000000139e-02 -2.718007126999999912e+00 8.825764180999999553e+01
3.529879400000000139e-02 -2.718007126999999912e+00 8.334471350900000175e+01
1.058963819999999972e-01 -2.718007126999999912e+00 7.803932214499999986e+01
1.764939690000000005e-01 -2.718007126999999912e+00 7.250719729200000074e+01
2.470915569999999895e-01 -2.718007126999999912e+00 6.681639855000000239e+01
3.176891450000000061e-01 -2.718007126999999912e+00 6.110136825400000049e+01
3.882867320000000233e-01 -2.718007126999999912e+00 5.550799551099999718e+01
4.588843200000000122e-01 -2.718007126999999912e+00 5.012234679000000170e+01
5.294819079999999456e-01 -2.718007126999999912e+00 4.503727837499999964e+01
6.000794959999999900e-01 -2.718007126999999912e+00 4.035292782399999822e+01
